"V1","V2","V3","V4"
188341.7,196595.7,188341.7,194802.2
188341.7,194802.2,189232.7,193253.2
189232.7,193253.2,191986.8,192601
191986.8,192601,193525.8,191378.1
193525.8,191378.1,195307.9,190481.4
195307.9,190481.4,196522.9,190481.4
196522.9,190481.4,197737.9,190155.3
197737.9,190155.3,199844,192601
199844,192601,200816,193579.3
200816,193579.3,202274.1,194150
202274.1,194150,202922.1,194802.2
202922.1,194802.2,205676.1,194802.2
205676.1,194802.2,208106.2,194802.2
208106.2,194802.2,209888.3,195699
209888.3,195699,211103.3,195699
211103.3,195699,211994.3,196025.1
211994.3,196025.1,213209.3,196269.6
213209.3,196269.6,213857.4,198144.7
213857.4,198144.7,214181.4,200264.4
214181.4,200264.4,214181.4,201813.4
214181.4,201813.4,215639.4,203036.2
215639.4,203036.2,217178.5,203933
217178.5,203933,218717.5,203933
218717.5,203933,220823.6,203933
220823.6,203933,222362.6,204259.1
222362.6,204259.1,223901.6,204259.1
223901.6,204259.1,226007.7,204259.1
226007.7,204259.1,227546.7,204259.1
227546.7,204259.1,228437.8,204259.1
228437.8,204259.1,229328.8,203933
229328.8,203933,230867.8,204259.1
230867.8,204259.1,232082.9,205155.9
232082.9,205155.9,232082.9,207927.7
232082.9,207927.7,231758.8,210373.5
231758.8,210373.5,232973.9,210047.4
232973.9,210047.4,233297.9,208253.8
233297.9,208253.8,234188.9,207031
234188.9,207031,235728,208253.8
235728,208253.8,236052,208498.4
236052,208498.4,236943,209721.3
236943,209721.3,237510,210373.5
237510,210373.5,239049,210373.5
239049,210373.5,238158,209476.7
238158,209476.7,237510,207927.7
237510,207927.7,237510,205808.1
237510,205808.1,238482,204259.1
238482,204259.1,239940.1,203933
239940.1,203933,240912.1,203036.2
240912.1,203036.2,240588.1,202384
240588.1,202384,239373.1,202710.1
239373.1,202710.1,238158,202710.1
238158,202710.1,236943,201813.4
236943,201813.4,238158,199938.3
238158,199938.3,238482,198715.4
238482,198715.4,240588.1,197492.5
240588.1,197492.5,242127.1,196269.6
242127.1,196269.6,243909.2,197247.9
243909.2,197247.9,245772.2,197247.9
245772.2,197247.9,248202.3,197247.9
248202.3,197247.9,249417.3,197247.9
249417.3,197247.9,250308.3,195699
250308.3,195699,251523.4,194802.2
251523.4,194802.2,253953.4,194476.1
253953.4,194476.1,256059.5,194476.1
256059.5,194476.1,256383.5,197818.6
256383.5,197818.6,258489.6,197818.6
258489.6,197818.6,257922.6,195372.9
257922.6,195372.9,255492.5,194476.1
255492.5,194476.1,253629.4,193579.3
253629.4,193579.3,251847.4,192927.1
251847.4,192927.1,250632.4,192030.3
250632.4,192030.3,248445.3,192030.3
248445.3,192030.3,246663.2,192927.1
246663.2,192927.1,245124.2,193253.2
245124.2,193253.2,243909.2,192356.4
243909.2,192356.4,243342.2,190807.5
243342.2,190807.5,241479.1,190155.3
241479.1,190155.3,241479.1,188932.4
241479.1,188932.4,242127.1,187464.9
242127.1,187464.9,241479.1,184693.1
241479.1,184693.1,241479.1,184040.9
241479.1,184040.9,242694.1,183796.3
242694.1,183796.3,244233.2,183470.2
244233.2,183470.2,246015.2,182573.4
246015.2,182573.4,247878.3,181921.2
247878.3,181921.2,249093.3,181921.2
249093.3,181921.2,250632.4,182247.3
250632.4,182247.3,250632.4,184367
250632.4,184367,252414.4,185589.8
252414.4,185589.8,254520.5,185263.7
254520.5,185263.7,256707.5,184367
256707.5,184367,258489.6,184367
258489.6,184367,260352.6,184693.1
260352.6,184693.1,261567.7,184693.1
261567.7,184693.1,262458.7,184693.1
262458.7,184693.1,262458.7,185589.8
262458.7,185589.8,263349.7,188035.6
263349.7,188035.6,264240.7,188687.8
264240.7,188687.8,265779.8,188687.8
265779.8,188687.8,266994.8,188932.4
266994.8,188932.4,268857.8,188932.4
268857.8,188932.4,270315.9,189258.5
270315.9,189258.5,271854.9,189910.7
271854.9,189910.7,273394,190155.3
273394,190155.3,272746,188687.8
272746,188687.8,274609,187464.9
274609,187464.9,276148,186242
276148,186242,276391.1,185182.2
276391.1,185182.2,278254.1,183959.3
278254.1,183959.3,277930.1,182410.4
277930.1,182410.4,278254.1,180942.9
278254.1,180942.9,278821.1,179393.9
278821.1,179393.9,278821.1,178171
278821.1,178171,278821.1,177274.3
278821.1,177274.3,279793.1,176296
279793.1,176296,280684.2,175399.2
280684.2,175399.2,281575.2,174502.4
281575.2,174502.4,282466.2,173605.6
282466.2,173605.6,283681.3,173279.5
283681.3,173279.5,285868.3,173279.5
285868.3,173279.5,287326.3,172382.8
287326.3,172382.8,289189.4,169610.9
289189.4,169610.9,291295.5,168061.9
291295.5,168061.9,291619.5,166268.4
291619.5,166268.4,293401.5,165045.5
293401.5,165045.5,295588.6,164719.4
295588.6,164719.4,297694.6,164393.3
297694.6,164393.3,299476.7,164393.3
299476.7,164393.3,301663.7,163822.6
301663.7,163822.6,303769.8,163822.6
303769.8,163822.6,306199.9,162844.3
306199.9,162844.3,307981.9,162844.3
307981.9,162844.3,309845,162844.3
309845,162844.3,311627,163170.4
311627,163170.4,315029.1,163496.5
315029.1,163496.5,316487.1,164067.2
316487.1,164067.2,317459.2,164719.4
317459.2,164719.4,317459.2,166512.9
317459.2,166512.9,318674.2,169284.8
318674.2,169284.8,319889.2,171159.9
319889.2,171159.9,321671.3,172627.3
321671.3,172627.3,323534.3,175399.2
323534.3,175399.2,325316.4,175725.3
325316.4,175725.3,327422.4,177518.8
327422.4,177518.8,329609.5,178171
329609.5,178171,331715.5,180290.7
331715.5,180290.7,331715.5,181839.7
331715.5,181839.7,332039.6,182165.8
332039.6,182165.8,334469.6,180290.7
334469.6,180290.7,336899.7,179964.6
336899.7,179964.6,338681.7,180616.8
338681.7,180616.8,341111.8,180616.8
341111.8,180616.8,342326.8,181839.7
342326.8,181839.7,343541.9,182165.8
343541.9,182165.8,344432.9,182736.5
344432.9,182736.5,345971.9,183388.7
345971.9,183388.7,347511,183633.2
347511,183633.2,349050,183959.3
349050,183959.3,349617,184856.1
349617,184856.1,350832.1,186405.1
350832.1,186405.1,353586.1,188280.2
353586.1,188280.2,353586.1,188280.2
447629.7,93547.9,449168.7,93221.8
449168.7,93221.8,449168.7,91754.34
449168.7,91754.34,449168.7,89553.16
449168.7,89553.16,449411.7,88085.71
449411.7,88085.71,450626.8,88085.71
450626.8,88085.71,450383.8,89553.16
450383.8,89553.16,449735.7,91102.14
449735.7,91102.14,449411.7,92977.22
449411.7,92977.22,449411.7,93874
449411.7,93874,450059.7,93874
450059.7,93874,450626.8,92977.22
450626.8,92977.22,451274.8,91754.34
451274.8,91754.34,452165.8,91102.14
452165.8,91102.14,453056.8,90531.47
453056.8,90531.47,454595.9,89879.26
454595.9,89879.26,456134.9,90205.37
456134.9,90205.37,457917,90205.37
457917,90205.37,459132,89308.59
459132,89308.59,460671,88656.39
460671,88656.39,461886.1,87433.51
461886.1,87433.51,461886.1,85884.53
461886.1,85884.53,463749.1,85313.85
463749.1,85313.85,463749.1,83438.77
463749.1,83438.77,462534.1,82542
462534.1,82542,460671,82542
460671,82542,459780,82215.9
459780,82215.9,458889,81319.12
458889,81319.12,457917,79770.14
457917,79770.14,457917,77976.59
457917,77976.59,457349.9,75856.93
457349.9,75856.93,456701.9,74634.05
456701.9,74634.05,455243.9,74307.95
455243.9,74307.95,453704.8,73981.85
453704.8,73981.85,452165.8,73411.18
452165.8,73411.18,450950.8,73085.07
450950.8,73085.07,449168.7,72758.97
449168.7,72758.97,447305.7,72758.97
447305.7,72758.97,446738.7,74307.95
446738.7,74307.95,445523.6,75204.73
445523.6,75204.73,444308.6,76101.5
444308.6,76101.5,443093.6,77324.38
443093.6,77324.38,441878.5,78302.69
441878.5,78302.69,440663.5,79199.46
440663.5,79199.46,439124.5,79770.14
439124.5,79770.14,437585.4,80748.44
437585.4,80748.44,437018.4,80993.02
437018.4,80993.02,436046.4,81645.22
436046.4,81645.22,434831.3,82542
434831.3,82542,433616.3,82542
433616.3,82542,431834.3,82542
431834.3,82542,430943.2,81971.32
430943.2,81971.32,429728.2,81645.22
429728.2,81645.22,428513.2,81645.22
428513.2,81645.22,427541.1,82542
427541.1,82542,430295.2,83764.88
430295.2,83764.88,430619.2,84987.75
430619.2,84987.75,431834.3,86210.63
431834.3,86210.63,432401.3,87107.4
432401.3,87107.4,434831.3,87433.51
434831.3,87433.51,437018.4,87107.4
437018.4,87107.4,438476.4,88085.71
438476.4,88085.71,439691.5,88982.49
439691.5,88982.49,441230.5,89553.16
441230.5,89553.16,443093.6,90205.37
443093.6,90205.37,444551.6,90776.04
444551.6,90776.04,444875.6,91998.92
444875.6,91998.92,446738.7,92977.22
446738.7,92977.22,447953.7,93221.8
447953.7,93221.8,447629.7,93547.9
447629.7,93547.9,447629.7,93547.9
238887,392582.3,242208.1,392256.2
242208.1,392256.2,244395.2,391359.4
244395.2,391359.4,246177.2,390788.8
246177.2,390788.8,248040.3,391033.3
248040.3,391033.3,249255.3,388343
249255.3,388343,248040.3,386794
248040.3,386794,247716.3,385571.1
247716.3,385571.1,249498.3,384674.4
249498.3,384674.4,250713.4,384348.3
250713.4,384348.3,251685.4,383696.1
251685.4,383696.1,251361.4,382473.2
251361.4,382473.2,251685.4,380679.6
251685.4,380679.6,252576.4,379130.6
252576.4,379130.6,253143.4,377337.1
253143.4,377337.1,255330.5,377581.7
255330.5,377581.7,257436.5,378560
257436.5,378560,259542.6,379782.9
259542.6,379782.9,261648.7,380027.4
261648.7,380027.4,264078.7,379782.9
264078.7,379782.9,263835.7,378560
263835.7,378560,262620.7,377011
262620.7,377011,261405.6,376114.2
261405.6,376114.2,260757.6,374239.1
260757.6,374239.1,258003.6,372690.2
258003.6,372690.2,256545.5,371793.4
256545.5,371793.4,254682.5,371222.7
254682.5,371222.7,252576.4,370244.4
252576.4,370244.4,251685.4,369673.7
251685.4,369673.7,251037.4,368450.8
251037.4,368450.8,250713.4,366901.9
250713.4,366901.9,249255.3,365679
249255.3,365679,247392.3,364130
247392.3,364130,246501.2,363559.3
246501.2,363559.3,244962.2,362662.6
244962.2,362662.6,242532.1,361439.7
242532.1,361439.7,240993.1,359890.7
240993.1,359890.7,239211,360216.8
239211,360216.8,238887,361684.3
238887,361684.3,237996,362907.1
237996,362907.1,240102.1,364456.1
240102.1,364456.1,240750.1,365352.9
240750.1,365352.9,239211,365352.9
239211,365352.9,238320,364130
238320,364130,237348,363559.3
237348,363559.3,236133,364130
236133,364130,236133,365108.3
236133,365108.3,235565.9,365679
235565.9,365679,234350.9,366005.1
234350.9,366005.1,233459.9,367228
233459.9,367228,233135.9,369021.5
233135.9,369021.5,232811.9,369999.8
232811.9,369999.8,232244.9,371467.3
232244.9,371467.3,230705.8,373016.3
230705.8,373016.3,229490.8,374239.1
229490.8,374239.1,228842.8,375788.1
228842.8,375788.1,227951.7,377011
227951.7,377011,226412.7,377337.1
226412.7,377337.1,224306.6,377337.1
224306.6,377337.1,221876.6,379130.6
221876.6,379130.6,221552.6,381005.7
221552.6,381005.7,222524.6,382228.6
222524.6,382228.6,224306.6,381250.3
224306.6,381250.3,226169.7,380679.6
226169.7,380679.6,227627.7,379782.9
227627.7,379782.9,228599.8,378804.5
228599.8,378804.5,230057.8,378560
230057.8,378560,230705.8,379456.7
230705.8,379456.7,229490.8,381005.7
229490.8,381005.7,228842.8,382228.6
228842.8,382228.6,229166.8,384674.4
229166.8,384674.4,229490.8,385897.2
229490.8,385897.2,229166.8,387120.1
229166.8,387120.1,229166.8,388343
229166.8,388343,229166.8,389565.9
229166.8,389565.9,232244.9,390136.6
232244.9,390136.6,232244.9,390788.8
232244.9,390788.8,234350.9,391359.4
234350.9,391359.4,236133,391359.4
236133,391359.4,237348,392011.6
237348,392011.6,238887,392582.3
238887,392582.3,238887,392582.3
397570.3,655501,396436.3,654196.7
396436.3,654196.7,394249.2,653626
394249.2,653626,393358.2,652647.7
393358.2,652647.7,393682.2,649957.3
393682.2,649957.3,392143.2,648408.4
392143.2,648408.4,390604.1,646288.7
390604.1,646288.7,389389.1,645310.4
389389.1,645310.4,388498.1,643843
388498.1,643843,386959,642294
386959,642294,385744,640745
385744,640745,385177,638951.4
385177,638951.4,385177,637076.4
385177,637076.4,383638,636750.3
383638,636750.3,381531.9,637076.4
381531.9,637076.4,379425.8,637076.4
379425.8,637076.4,378210.8,635527.4
378210.8,635527.4,379425.8,634059.9
379425.8,634059.9,380316.9,633407.7
380316.9,633407.7,380640.9,631614.2
380640.9,631614.2,381531.9,629413
381531.9,629413,382746.9,627945.5
382746.9,627945.5,383313.9,626967.2
383313.9,626967.2,384286,626070.5
384286,626070.5,384853,624847.6
384853,624847.6,385501,623624.7
385501,623624.7,385501,623054
385501,623054,385744,621505
385744,621505,386716,618733.2
386716,618733.2,387931.1,618162.5
387931.1,618162.5,388174.1,616287.4
388174.1,616287.4,387283.1,613515.6
387283.1,613515.6,385177,612292.7
385177,612292.7,383638,612292.7
383638,612292.7,381531.9,611069.8
381531.9,611069.8,379101.8,610173
379101.8,610173,378777.8,607401.2
378777.8,607401.2,376995.8,605607.6
376995.8,605607.6,376347.8,603732.6
376347.8,603732.6,375456.7,604058.7
375456.7,604058.7,372702.7,604710.9
372702.7,604710.9,370920.6,604710.9
370920.6,604710.9,369057.6,604058.7
369057.6,604058.7,367518.5,602265.1
367518.5,602265.1,365412.5,601286.8
365412.5,601286.8,364521.4,598841
364521.4,598841,363306.4,597944.3
363306.4,597944.3,361443.4,597047.5
361443.4,597047.5,359661.3,594275.6
359661.3,594275.6,359013.3,591259.2
359013.3,591259.2,359013.3,590280.9
359013.3,590280.9,357798.3,589058
357798.3,589058,356583.2,588487.3
356583.2,588487.3,354153.2,584818.7
354153.2,584818.7,352371.1,582373
352371.1,582373,350508.1,581476.2
350508.1,581476.2,349050,580253.3
349050,580253.3,347511,579927.2
347511,579927.2,346295.9,578378.2
346295.9,578378.2,345080.9,577481.4
345080.9,577481.4,343865.9,576258.6
343865.9,576258.6,342974.9,575035.7
342974.9,575035.7,341435.8,573486.7
341435.8,573486.7,339896.8,572916
339896.8,572916,339572.8,571041
339572.8,571041,337790.7,570470.3
337790.7,570470.3,336575.7,571367
336575.7,571367,334469.6,571367
334469.6,571367,332606.6,571367
332606.6,571367,332606.6,568921.3
332606.6,568921.3,332606.6,566801.6
332606.6,566801.6,332606.6,564355.9
332606.6,564355.9,331472.5,562236.2
331472.5,562236.2,331472.5,562236.2
331472.5,562236.2,329690.5,563133
329690.5,563133,328151.5,562806.9
328151.5,562806.9,327260.4,561584
327260.4,561584,326288.4,561013.4
326288.4,561013.4,325073.4,561584
325073.4,561584,324182.3,561910.1
324182.3,561910.1,322967.3,562562.3
322967.3,562562.3,321185.3,562562.3
321185.3,562562.3,319322.2,562236.2
319322.2,562236.2,317783.2,562236.2
317783.2,562236.2,316001.1,562806.9
316001.1,562806.9,314462.1,563459.1
314462.1,563459.1,312356,563459.1
312356,563459.1,311141,563133
311141,563133,309277.9,563459.1
309277.9,563459.1,307819.9,563785.2
307819.9,563785.2,307495.9,564355.9
307495.9,564355.9,305632.8,563133
305632.8,563133,304417.8,561910.1
304417.8,561910.1,302635.8,561584
302635.8,561584,300772.7,562562.3
300772.7,562562.3,299881.7,564682
299881.7,564682,298342.6,565904.9
298342.6,565904.9,298666.7,563459.1
298666.7,563459.1,298342.6,562236.2
298342.6,562236.2,298666.7,560687.3
298666.7,560687.3,297775.6,559138.3
297775.6,559138.3,298666.7,557344.7
298666.7,557344.7,299314.7,556121.8
299314.7,556121.8,299881.7,554572.9
299881.7,554572.9,298342.6,553676.1
298342.6,553676.1,298099.6,552779.3
298099.6,552779.3,297775.6,551556.4
297775.6,551556.4,295345.6,551556.4
295345.6,551556.4,293482.5,552127.1
293482.5,552127.1,290809.4,552453.2
290809.4,552453.2,289594.4,552779.3
289594.4,552779.3,288379.4,551230.3
288379.4,551230.3,286840.3,550007.5
286840.3,550007.5,285949.3,549110.7
285949.3,549110.7,284734.3,550904.2
284734.3,550904.2,283519.2,552779.3
283519.2,552779.3,282547.2,552779.3
282547.2,552779.3,282547.2,551230.3
282547.2,551230.3,281980.2,549681.4
281980.2,549681.4,280441.2,549110.7
280441.2,549110.7,281656.2,548132.4
281656.2,548132.4,281980.2,546909.5
281980.2,546909.5,281656.2,545686.6
281656.2,545686.6,278902.1,544463.7
278902.1,544463.7,277120.1,543240.9
277120.1,543240.9,276472.1,542996.3
276472.1,542996.3,274690,541773.4
274690,541773.4,272584,541121.2
272584,541121.2,270720.9,541121.2
270720.9,541121.2,268290.8,541447.3
268290.8,541447.3,266751.8,543240.9
266751.8,543240.9,267723.8,544789.8
267723.8,544789.8,268614.8,546338.8
268614.8,546338.8,268290.8,547561.7
268290.8,547561.7,267723.8,548458.5
267723.8,548458.5,266508.8,546909.5
266508.8,546909.5,265860.8,546012.7
265860.8,546012.7,265293.8,544463.7
265293.8,544463.7,265293.8,543240.9
265293.8,543240.9,265293.8,542018
265293.8,542018,264969.7,540795.1
264969.7,540795.1,264078.7,542344.1
264078.7,542344.1,262863.7,542018
262863.7,542018,261648.7,542996.3
261648.7,542996.3,260109.6,544463.7
260109.6,544463.7,259218.6,545686.6
259218.6,545686.6,258246.6,546909.5
258246.6,546909.5,258003.6,548458.5
258003.6,548458.5,258003.6,549681.4
258003.6,549681.4,258570.6,552127.1
258570.6,552127.1,257679.5,551230.3
257679.5,551230.3,256140.5,549355.3
256140.5,549355.3,254358.5,548784.6
254358.5,548784.6,253143.4,549681.4
253143.4,549681.4,251928.4,550333.6
251928.4,550333.6,250713.4,551230.3
250713.4,551230.3,248526.3,552779.3
248526.3,552779.3,247311.3,554246.8
247311.3,554246.8,246744.3,556121.8
246744.3,556121.8,246420.2,557018.6
246420.2,557018.6,245205.2,556692.5
245205.2,556692.5,245205.2,555469.6
245205.2,555469.6,244638.2,555225.1
244638.2,555225.1,243666.2,552779.3
243666.2,552779.3,243990.2,551556.4
243990.2,551556.4,244314.2,550578.1
244314.2,550578.1,244638.2,549681.4
244638.2,549681.4,245205.2,548132.4
245205.2,548132.4,246420.2,547235.6
246420.2,547235.6,247635.3,546909.5
247635.3,546909.5,248526.3,546012.7
248526.3,546012.7,249174.3,544789.8
249174.3,544789.8,248283.3,543567
248283.3,543567,247311.3,542670.2
247311.3,542670.2,247959.3,541773.4
247959.3,541773.4,248850.3,540795.1
248850.3,540795.1,248526.3,539898.3
248526.3,539898.3,247311.3,539001.6
247311.3,539001.6,247311.3,537452.6
247311.3,537452.6,247311.3,536229.7
247311.3,536229.7,248526.3,535006.8
248526.3,535006.8,248850.3,534436.1
248850.3,534436.1,247068.3,533213.3
247068.3,533213.3,245205.2,531990.4
245205.2,531990.4,243423.2,531990.4
243423.2,531990.4,242208.1,532887.2
242208.1,532887.2,240345.1,534110
240345.1,534110,239454.1,534680.7
239454.1,534680.7,238563,535659
238563,535659,237024,535903.6
237024,535903.6,236133,536881.9
236133,536881.9,235809,537778.7
235809,537778.7,234593.9,539327.7
234593.9,539327.7,233945.9,540795.1
233945.9,540795.1,232487.9,542344.1
232487.9,542344.1,231839.8,542996.3
231839.8,542996.3,230057.8,543893.1
230057.8,543893.1,229085.8,545115.9
229085.8,545115.9,228518.8,545686.6
228518.8,545686.6,227303.7,547235.6
227303.7,547235.6,226088.7,548458.5
226088.7,548458.5,224549.7,549110.7
224549.7,549110.7,222767.6,549355.3
222767.6,549355.3,220904.6,550333.6
220904.6,550333.6,220580.5,552127.1
220580.5,552127.1,219365.5,552779.3
219365.5,552779.3,217907.5,553350
217907.5,553350,217259.5,554002.2
217259.5,554002.2,216935.4,552127.1
216935.4,552127.1,214262.4,551556.4
214262.4,551556.4,213614.4,550578.1
213614.4,550578.1,212723.3,550007.5
212723.3,550007.5,211832.3,549355.3
211832.3,549355.3,211184.3,548784.6
211184.3,548784.6,210860.3,547561.7
210860.3,547561.7,210860.3,545442
210860.3,545442,211184.3,543567
211184.3,543567,211508.3,542344.1
211508.3,542344.1,212075.3,541447.3
212075.3,541447.3,212723.3,539572.2
212723.3,539572.2,212723.3,538349.4
212723.3,538349.4,213047.3,537452.6
213047.3,537452.6,213938.4,536555.8
213938.4,536555.8,214262.4,535332.9
214262.4,535332.9,214829.4,533783.9
214829.4,533783.9,216044.4,532887.2
216044.4,532887.2,214829.4,532235
214829.4,532235,214829.4,530767.5
214829.4,530767.5,214829.4,528566.3
214829.4,528566.3,215720.4,528321.8
215720.4,528321.8,215720.4,527343.4
215720.4,527343.4,214262.4,527669.6
214262.4,527669.6,213047.3,528892.4
213047.3,528892.4,211832.3,530441.4
211832.3,530441.4,210293.3,531012.1
210293.3,531012.1,209969.3,531990.4
209969.3,531990.4,209645.2,532561.1
209645.2,532561.1,209645.2,533457.8
209645.2,533457.8,209402.2,534680.7
209402.2,534680.7,210293.3,535332.9
210293.3,535332.9,209969.3,536229.7
209969.3,536229.7,209645.2,537452.6
209645.2,537452.6,209645.2,538349.4
209645.2,538349.4,208430.2,539001.6
208430.2,539001.6,207863.2,540224.4
207863.2,540224.4,207539.2,541447.3
207539.2,541447.3,207863.2,542018
207863.2,542018,207539.2,542996.3
207539.2,542996.3,206972.2,545115.9
206972.2,545115.9,205433.1,545686.6
205433.1,545686.6,205109.1,546909.5
205109.1,546909.5,204542.1,547235.6
204542.1,547235.6,203327.1,548132.4
203327.1,548132.4,202355.1,549110.7
202355.1,549110.7,201788,550007.5
201788,550007.5,201140,550904.2
201140,550904.2,200249,552127.1
200249,552127.1,199034,553350
199034,553350,199034,554899
199034,554899,198142.9,556692.5
198142.9,556692.5,197494.9,557670.8
197494.9,557670.8,196279.9,559138.3
196279.9,559138.3,196036.9,561910.1
196036.9,561910.1,196279.9,563785.2
196279.9,563785.2,196279.9,565904.9
196279.9,565904.9,196927.9,567127.7
196927.9,567127.7,198466.9,569573.5
198466.9,569573.5,199358,570470.3
199358,570470.3,200249,570470.3
200249,570470.3,200897,570470.3
200897,570470.3,201788,571122.5
201788,571122.5,203327.1,570796.4
203327.1,570796.4,203894.1,569247.4
203894.1,569247.4,203894.1,567698.4
203894.1,567698.4,204542.1,565904.9
204542.1,565904.9,204542.1,564355.9
204542.1,564355.9,204218.1,562236.2
204218.1,562236.2,204542.1,560687.3
204542.1,560687.3,205109.1,559138.3
205109.1,559138.3,206324.2,558893.7
206324.2,558893.7,207539.2,558241.5
207539.2,558241.5,208430.2,559464.4
208430.2,559464.4,208430.2,561013.4
208430.2,561013.4,208187.2,562806.9
208187.2,562806.9,206972.2,564355.9
206972.2,564355.9,206972.2,566231
206972.2,566231,206648.2,567698.4
206648.2,567698.4,206000.2,569247.4
206000.2,569247.4,205109.1,570796.4
205109.1,570796.4,204785.1,572019.3
204785.1,572019.3,205109.1,574465
205109.1,574465,206000.2,576014
206000.2,576014,207215.2,578133.6
207215.2,578133.6,208187.2,579356.5
208187.2,579356.5,208754.2,580905.5
208754.2,580905.5,208754.2,582699
208754.2,582699,209078.2,583921.9
209078.2,583921.9,211184.3,585144.8
211184.3,585144.8,211832.3,586367.7
211832.3,586367.7,212723.3,586367.7
212723.3,586367.7,213614.4,586367.7
213614.4,586367.7,213614.4,588487.3
213614.4,588487.3,214505.4,590036.3
214505.4,590036.3,216044.4,590933.1
216044.4,590933.1,217259.5,591911.4
217259.5,591911.4,217907.5,594031
217907.5,594031,218474.5,595824.6
218474.5,595824.6,220337.5,598922.6
220337.5,598922.6,219365.5,601368.3
219365.5,601368.3,219365.5,603161.9
219365.5,603161.9,220904.6,604384.8
220904.6,604384.8,223010.6,607156.6
223010.6,607156.6,224225.6,607808.8
224225.6,607808.8,224873.7,609276.3
224873.7,609276.3,224873.7,610825.2
224873.7,610825.2,224873.7,612700.3
224873.7,612700.3,226412.7,614167.8
226412.7,614167.8,226979.7,614820
226979.7,614820,228194.8,615146.1
228194.8,615146.1,229409.8,616042.9
229409.8,616042.9,230624.8,616613.5
230624.8,616613.5,231839.8,616613.5
231839.8,616613.5,232730.9,616939.6
232730.9,616939.6,233378.9,619385.4
233378.9,619385.4,234917.9,621260.5
234917.9,621260.5,235484.9,623706.2
235484.9,623706.2,234593.9,625173.7
234593.9,625173.7,233054.9,626152
233054.9,626152,232163.9,627374.9
232163.9,627374.9,230624.8,628842.3
230624.8,628842.3,232730.9,629494.5
232730.9,629494.5,233054.9,631043.5
233054.9,631043.5,231839.8,633489.3
231839.8,633489.3,230300.8,634712.1
230300.8,634712.1,229733.8,636179.6
229733.8,636179.6,228842.8,637157.9
228842.8,637157.9,227870.7,637728.6
227870.7,637728.6,226979.7,638380.8
226979.7,638380.8,225764.7,638380.8
225764.7,638380.8,223982.6,638380.8
223982.6,638380.8,222767.6,640174.3
222767.6,640174.3,221552.6,642294
221552.6,642294,221228.6,643843
221228.6,643843,219365.5,645391.9
219365.5,645391.9,218798.5,646614.8
218798.5,646614.8,217907.5,648163.8
217907.5,648163.8,219365.5,649631.2
219365.5,649631.2,220580.5,651180.2
220580.5,651180.2,220580.5,653055.3
220580.5,653055.3,220580.5,654848.9
220580.5,654848.9,219689.5,656397.8
219689.5,656397.8,219689.5,658517.5
219689.5,658517.5,219689.5,660066.5
219689.5,660066.5,219689.5,661860
219689.5,661860,219365.5,664061.2
219365.5,664061.2,219689.5,665284.1
219689.5,665284.1,219365.5,667729.8
219365.5,667729.8,219365.5,669197.3
219365.5,669197.3,219689.5,670175.6
219689.5,670175.6,220337.5,671398.5
220337.5,671398.5,220580.5,672865.9
220580.5,672865.9,222767.6,674088.8
222767.6,674088.8,224225.6,674741
224225.6,674741,225440.7,675067.1
225440.7,675067.1,226412.7,675067.1
226412.7,675067.1,227870.7,673844.2
227870.7,673844.2,229409.8,672865.9
229409.8,672865.9,231515.8,671643
231515.8,671643,233702.9,671072.4
233702.9,671072.4,234917.9,670746.3
234917.9,670746.3,236376,671398.5
236376,671398.5,237915,671398.5
237915,671398.5,239454.1,671398.5
239454.1,671398.5,238968,672050.7
238968,672050.7,236538,673273.5
236538,673273.5,234755.9,674170.3
234755.9,674170.3,233540.9,675393.2
233540.9,675393.2,232649.9,676290
232649.9,676290,232649.9,678491.2
232649.9,678491.2,230786.8,679388
230786.8,679388,228356.8,680610.8
228356.8,680610.8,227141.7,682159.8
227141.7,682159.8,225926.7,683627.2
225926.7,683627.2,225359.7,685502.3
225359.7,685502.3,224387.6,687295.9
224387.6,687295.9,223820.6,689171
223820.6,689171,224387.6,692187.4
224387.6,692187.4,225926.7,694388.6
225926.7,694388.6,226574.7,696508.2
226574.7,696508.2,227465.7,698301.8
227465.7,698301.8,228680.8,700747.5
228680.8,700747.5,229004.8,702296.5
229004.8,702296.5,228032.7,702622.6
228032.7,702622.6,227141.7,700747.5
227141.7,700747.5,226574.7,698954
226574.7,698954,225926.7,697731.1
225926.7,697731.1,225359.7,696834.3
225359.7,696834.3,225035.7,696182.1
225035.7,696182.1,224711.7,694959.2
224711.7,694959.2,224144.6,694062.5
224144.6,694062.5,223172.6,692513.5
223172.6,692513.5,222281.6,691942.8
222281.6,691942.8,221066.6,694388.6
221066.6,694388.6,221714.6,696834.3
221714.6,696834.3,221390.6,698301.8
221390.6,698301.8,220499.5,699524.7
220499.5,699524.7,220175.5,698057.2
220175.5,698057.2,220175.5,696182.1
220175.5,696182.1,219527.5,694633.1
219527.5,694633.1,219527.5,693165.7
219527.5,693165.7,219851.5,691616.7
219851.5,691616.7,220742.5,690964.5
220742.5,690964.5,221390.6,690067.7
221390.6,690067.7,219851.5,687948.1
219851.5,687948.1,218960.5,686073
218960.5,686073,218960.5,683627.2
218960.5,683627.2,219527.5,682159.8
219527.5,682159.8,218960.5,679958.6
218960.5,679958.6,218636.5,677839
218636.5,677839,217097.5,677839
217097.5,677839,215639.4,678735.7
215639.4,678735.7,216530.4,677512.9
